iso,period,exports,imports,net,exports_sa,exports_sa3m,imports_sa,imports_sa3m,net_sa,net_sa3m,exports_12m,imports_12m,net_12m
USA,201712,9611216453.704227,8298808198.938235,1312408254.7659922,9019025250.130993,8815602500.48445,8061911268.57535,7846372398.688493,957113981.5556431,969230101.7959566,101786476879.19008,88529371867.31656,13257105011.87352
USA,201801,8782528931.106411,8131051431.110917,651477499.9954939,9027691701.131351,8943186603.006582,8266023714.769977,8056304055.718826,761667986.3613749,886882547.287756,102890208574.65599,89978790893.27704,12911417681.378952
USA,201802,8051702506.042935,7491928579.982642,559773926.0602932,8973601926.006994,9006772959.08978,8286585720.991187,8204840234.778838,687016205.0158072,801932724.3109426,103642306329.28363,91341772155.16974,12300534174.113888
USA,201803,9817450551.91301,8469789126.115623,1347661425.7973862,9102706417.473427,9034666681.537256,8453531686.724211,8335380374.161792,649174730.7492161,699286307.3754644,104530620438.9209,92741890176.85657,11788730262.064339
USA,201804,9293923602.794008,8409849972.670387,884073630.123621,9265853757.707506,9114054033.72931,8662695180.226315,8467604195.980571,603158577.4811916,646449837.7487383,105651033030.17911,94314962327.28577,11336070702.893345
USA,201805,9154927336.400383,9007460465.4925,147466870.9078827,9093047498.785044,9153869224.655325,8767655630.780212,8627960832.576912,325391868.0048313,525908392.078413,106475950751.95361,95979847192.8767,10496103559.076908
USA,201806,9274109876.02855,8694902784.707548,579207091.321001,9053673526.058895,9137524927.517149,8572005931.897476,8667452247.634668,481667594.1614189,470072679.8824806,106872740214.50542,97108871615.1543,9763868599.351109
USA,201807,8978831534.07836,8231166329.377669,747665204.7006903,9016891423.240885,9054537482.69494,8189879872.596569,8509847145.091419,827011550.6443157,544690337.6035213,107621314763.19583,97773625151.14565,9847689612.050186
USA,201808,8701883095.463175,9267168763.383041,-565285667.9198666,8847740069.019218,8972768339.439667,8992492000.65809,8584792601.71738,-144751931.63887215,387975737.7222872,107809430812.85674,99223186441.23218,8586244371.624563
USA,201809,8800429589.11492,9719853275.887419,-919423686.7724991,9034000324.207216,8966210605.489107,9442431793.102005,8874934555.452223,-408431468.89478874,91276050.03688431,108085600808.46947,101127353381.85509,6958247426.614388
USA,201810,9548250091.572313,9146069284.176027,402180807.396286,9178110284.23766,9019950225.821363,8972878225.439129,9135934006.399742,205232058.79853058,-115983780.57837868,108687050606.56194,102658165921.6276,6028884684.934336
USA,201811,8708827713.625496,9198376120.082085,-489548406.45658875,9009908015.759867,9074006208.068247,9141574908.133286,9185628308.891474,-131666892.37341881,-111622100.82322693,108724081281.8438,104066424331.9241,4657656949.919692
USA,201812,9205790996.620878,9321029812.57874,-115238815.95786095,8750604176.011719,8979540825.336416,8826768678.55341,8980407270.708609,-76164502.54169083,-866445.3721923828,108318655824.76044,105088645945.56459,3230009879.195839
USA,201901,8762283806.203066,8832859785.721281,-70575979.51821518,8885195761.193134,8881902650.988241,9185638409.85659,9051327332.181093,-300442648.66345596,-169424681.19285202,108298410699.8571,105790454300.17496,2507956399.68213
USA,201902,7941165831.030265,8401735761.443825,-460569930.4135599,8894080650.363148,8843293529.189333,9345722554.330902,9119376547.5803,-451641903.96775436,-276083018.3909664,108187874024.84442,106700261481.63615,1487612543.2082767
USA,201903,9473243675.650244,8740158614.35291,733085061.2973347,8866034845.934204,8881770419.163496,8802610695.080557,9111323886.422684,63424150.85364723,-229553467.2591877,107843667148.58167,106970630969.87343,873036178.7082253
USA,201904,8881880593.19472,8599193047.154612,282687546.0401077,8784170005.980133,8848095167.425827,8870673461.06246,9006335570.157974,-86503455.08232689,-158240402.73214722,107431624138.98238,107159974044.35767,271650094.624712
USA,201905,8927415967.300728,9303624301.976545,-376208334.6758175,8796186398.339014,8815463750.084452,9218578712.173983,8963954289.439001,-422392313.83496857,-148490539.3545494,107204112769.8827,107456137880.84169,-252025110.9589882
USA,201906,8641581320.670227,8866523420.235481,-224942099.5652542,8537948189.161802,8706101531.160316,8793197089.736208,8960816420.990883,-255248900.57440567,-254714889.8305664,106571584214.52438,107627758516.36963,-1056174301.8452435
USA,201907,8387554236.77826,8982948957.20014,-595394720.4218798,8179683574.718853,8504606054.073222,8873890252.970995,8961888684.960394,-694206678.252142,-457282630.88717175,105980306917.22429,108379541144.1921,-2399234226.9678135
USA,201908,8793717549.894901,8917264560.25202,-123547010.3571186,8888490183.924757,8535373982.601804,8712744658.598343,8793277333.768515,175745525.3264141,-257903351.16671085,106072141371.65602,108029636941.06108,-1957495569.4050655
USA,201909,8553320879.604999,8785097638.185095,-231776758.58009624,8850570397.773378,8639581385.47233,8491990393.600511,8692875101.723282,358580004.1728678,-53293716.25095177,105825032662.1461,107094881303.35876,-1269848641.2126627
USA,201910,9316751068.59597,9498946304.278587,-182195235.6826172,8896777972.781458,8878612851.493196,9141518669.442106,8782084573.88032,-244740696.66064835,96528277.61287689,105593533639.16977,107447758323.46133,-1854224684.291566
USA,201911,8479376285.565223,8905449174.201088,-426072888.6358652,8950699514.895067,8899349295.149967,8730796556.555223,8788101873.19928,219902958.33984375,111247421.95068741,105364082211.10948,107154831377.58032,-1790749166.4708424
USA,201912,9303271998.800804,9663563545.43921,-360291546.63840675,8953189540.02017,8933555675.898897,8934447305.455322,8935587510.484217,18742234.564847946,-2031834.585319519,105461563213.2894,107497365110.4408,-2035801897.1513882
USA,202001,9009639580.818218,8065918223.795244,943721357.022974,9046462122.113174,8983450392.342804,8575686255.511293,8746976705.840612,470775866.601881,236473686.50219154,105708918987.90456,106730423548.51476,-1021504560.610199
USA,202002,8517257727.406993,7867292960.8311615,649964766.5758314,9603131681.123135,9200927781.085493,8813157164.333002,8774430241.766539,789974516.7901325,426497539.31895447,106285010884.2813,106195980747.90208,89030136.37919235
USA,202003,9272371648.572626,8585997515.298302,686374133.2743244,8752348869.689295,9133980890.9752,8710773023.587175,8699872147.81049,41575846.102119446,434108743.164711,106084138857.20367,106041819648.84749,42319208.3561821
USA,202004,8680344110.897257,7902848839.8965845,777495271.0006723,8535259149.414864,8963579900.075766,8171527509.101348,8565152565.673842,363731640.31351566,398427334.4019232,105882602374.9062,105345475441.58945,537126933.3167467
USA,202005,7908139679.729347,8290087391.412173,-381947711.68282604,7740469169.919353,8342692396.34117,8394365685.223951,8425555405.970825,-653896515.3045988,-82863009.62965488,104863326087.33484,104331938531.02509,531387556.30973816
USA,202006,9218855831.045866,10188173955.961517,-969318124.9156513,9190392720.982979,8488707013.439065,10134699393.045668,8900197529.123655,-944306672.0626888,-411490515.68459034,105440600597.71048,105653589066.75113,-212988469.04065895
USA,202007,10060232626.978582,9886198755.49373,174033871.48485184,9528390218.584206,8819750703.16218,9675042066.50502,9401369048.258211,-146651847.9208145,-581618345.0960312,107113278987.9108,106556838865.04472,556440122.8660727
USA,202008,8433965454.991946,9117489001.462843,-683523546.4708967,8451309537.2346735,9056697492.267286,8969033063.362354,9592924840.971014,-517723526.1276808,-536227348.7037277,106753526893.00783,106757063306.25552,-3536413.2477054596
USA,202009,8975845922.672262,9504529822.99553,-528683900.323267,9335770609.742004,9105156788.520294,9159983563.954567,9268019564.607313,175787045.78743744,-162862776.08701897,107176051936.0751,107476495491.06598,-300443554.9908762
USA,202010,9704670439.573832,9871959469.58148,-167289030.00764847,9200982518.88845,8996020888.62171,9366007663.030075,9165008096.782331,-165025144.14162445,-168987208.16062164,107563971307.05295,107849508656.36885,-285537349.3159075
USA,202011,8778855147.2647,9551262047.234491,-772406899.9697914,9433174913.490253,9323309347.37357,9252761391.246447,9259584206.077028,180413522.24380684,63725141.296541214,107863450168.75244,108495321529.40227,-631871360.6498337
USA,202012,10206903805.791092,10567503357.343542,-360599551.5524502,9916278036.4829,9516811822.953867,9546987718.892454,9388585591.056326,369290317.5904465,128226231.89754105,108767081975.7427,109399261341.3066,-632179365.5638771
USA,202101,10536270693.926725,8396247171.647046,2140023522.2796793,10659253141.998482,10002902030.657211,9023211428.88944,9274320179.676113,1636041713.1090412,728581850.9810982,110293713088.85123,109729590289.1584,564122799.6928282
USA,202102,8690455040.50629,8329036518.98814,361418521.5181503,9904423167.967207,10159984782.14953,9447715937.265686,9339305028.349192,456707230.7015209,820679753.8003387,110466910401.95053,110191333847.31538,275576554.6351471
USA,202103,11136324037.616606,10050247259.673397,1086076777.9432087,10592269348.443596,10385315219.469763,10121409705.4278,9530779023.860975,470859643.01579666,854536195.6087875,112330862790.9945,111655583591.69048,675279199.3040314
USA,202104,11144205329.323782,9826918195.389835,1317287133.9339466,10919869864.061014,10472187460.157272,10074590508.645962,9881238717.113148,845279355.4150524,590948743.0441246,114794724009.42104,113579652947.18373,1215071062.2373056
USA,202105,11147245723.69826,10093870544.521683,1053375179.1765766,10878432603.58156,10796857272.028723,10552410662.74959,10249470292.27445,326021940.8319702,547386979.7542725,118033830053.38994,115383436100.29323,2650393953.0967083
USA,202106,11525078625.857315,10711485495.520607,813593130.3367081,11509784066.843552,11102695511.495375,10773692324.025043,10466897831.806864,736091742.8185081,635797679.6885109,120340052848.2014,115906747639.85233,4433305208.349068
USA,202107,11915499996.738302,10836872393.936132,1078627602.8021698,11024915834.9924,11137710835.13917,10548326189.232689,10624809725.335775,476589645.7597103,512901109.8033943,122195320217.9611,116857421278.29472,5337898939.666386
USA,202108,11027169272.318071,11070647126.97345,-43477854.65537834,10861204355.51644,11131968085.78413,10702656359.744123,10674891624.333952,158547995.77231598,457076461.45017815,124788524035.28723,118810579403.80533,5977944631.481904
USA,202109,10940489073.872963,12043638764.337248,-1103149690.464285,11368753321.679556,11084957837.396132,11734771275.000818,10995251274.65921,-366017953.32126236,89706562.73692131,126753167186.48793,121349688345.14706,5403478841.340886
USA,202110,12081096323.652931,11893423666.078108,187672657.57482338,11310203493.208517,11180053723.46817,11381248128.457424,11272891921.067453,-71044635.24890709,-92838197.59928322,129129593070.56705,123371152541.64369,5758440528.923358
USA,202111,10581457713.520098,12299992324.05445,-1718534610.5343513,11488138066.860098,11389031627.24939,11732868190.00421,11616295864.487482,-244730123.14411163,-227264237.23809242,130932195636.82243,126119882818.46364,4812312818.358798
USA,202112,11590712091.077406,13568461358.25322,-1977749267.1758137,11275839256.28748,11358060272.118698,12138583413.869144,11750899910.776926,-862744157.581665,-392839638.6582279,132316003922.10873,129120840819.37332,3195163102.7354345
USA,202201,10978466618.756592,11501562014.776531,-523095396.0199394,11236260452.724813,11333412591.957464,12366027762.200506,12079159788.691286,-1129767309.4756927,-745747196.7338219,132758199846.93863,132226155662.5028,532044184.4358158
USA,202202,10173646294.854204,11384483283.53235,-1210836988.6781464,11814564036.23488,11442221248.415724,13059399894.760328,12521337023.609991,-1244835858.5254478,-1079115775.1942673,134241391101.28653,135281602427.04701,-1040211325.7604809
USA,202203,12260576946.493902,14374498675.639273,-2113921729.1453705,11827070399.52066,11625964962.826784,14295864101.661022,13240430586.207285,-2468793702.140362,-1614465623.3805008,135365644010.16382,139605853843.01288,-4240209832.84906
USA,202204,11495758036.166378,12554727746.614527,-1058969710.4481487,11233533010.819117,11625055815.524887,12618663791.762148,13324642596.061165,-1385130780.9430313,-1699586780.5362778,135717196717.00642,142333663394.23758,-6616466677.231155
USA,202205,11415709583.990864,13756688615.739761,-2340979031.7488976,11157683430.601406,11406095613.647062,14577263065.247713,13830596986.223627,-3419579634.646307,-2424501372.576565,135985660577.29903,145996481465.45566,-10010820888.15663
USA,202206,11287100904.258533,15584672856.436998,-4297571952.178465,11307385011.682608,11232867151.034378,15923008030.150337,14372978295.720068,-4615623018.46773,-3140111144.68569,135747682855.70024,150869668826.37207,-15121985970.671803
USA,202207,12093212852.822462,13266557513.025824,-1173344660.2033615,11084181294.706825,11183083245.663612,13188661059.953339,14562977385.117128,-2104479765.2465134,-3379894139.453516,135925395711.78441,153299353945.46176,-17373958233.677334
USA,202208,11572711983.450928,13658410165.681925,-2085698182.230997,10997833905.708338,11129800070.699257,12817844952.887672,13976504680.997116,-1820011047.1793346,-2846704610.297859,136470938422.91727,155887116984.17023,-19416178561.252953
USA,202209,11739321081.812897,15031042486.951372,-3291721405.1384754,12143259776.623833,11408424992.34633,14897290604.366493,13634598872.402502,-2754030827.7426605,-2226173880.0561714,137269770430.8572,158874520706.78436,-21604750275.927143
USA,202210,12216896360.145018,14220424335.47692,-2003527975.3319016,11299347183.565836,11480146955.299334,13819374753.264858,13844836770.17301,-2520027569.6990223,-2364689814.8736763,137405570467.34927,161201521376.18314,-23795950908.83387
USA,202211,11014050815.534046,13619018557.270025,-2604967741.735979,11978474676.089037,11807027212.092901,12790888412.502195,13835851256.711182,-812413736.4131584,-2028824044.6182804,137838163569.36322,162520547609.3987,-24682384040.035492
USA,202212,10976762874.107077,13782642748.559315,-2805879874.452238,10766010065.476282,11347943975.043718,12282690347.07317,12964317837.613409,-1516680281.5968876,-1616373862.5696907,137224214352.39291,162734728999.70483,-25510514647.31192
